t,x,y,z,abs
2.21588189,-1.45667398,0.1129029989,-0.04937500134,1.461876897
2.2208502,-1.436133027,0.1072100028,-0.03265599906,1.440499382
2.22581858,-1.417896032,0.1064179987,-0.01592900045,1.421973165
2.23078688,-1.399466038,0.103298001,0.005580999888,1.403284296
2.23575519,-1.373630047,0.1121930033,-0.008828000166,1.378232458
2.24072352,-1.340302944,0.111465998,-0.001707999967,1.344931064
2.24569206,-1.337610006,0.1298190057,-0.001812999952,1.343896123
2.25066037,-1.310495973,0.1217880026,-0.03547500074,1.316620859
2.25562867,-1.275895,0.1186529994,-0.05239500105,1.282470982
2.26059698,-1.274260998,0.1178980023,-0.05260099843,1.280784094
2.26556536,-1.250641942,0.1196879968,-0.0408690013,1.257020588
2.27053365,-1.246472001,0.1194550022,-0.0598529987,1.253612511
2.27550196,-1.22280395,0.1289409995,-0.03337299824,1.230036194
2.28047027,-1.194161057,0.121818997,-0.01408100035,1.200441075
2.28543881,-1.16771698,0.1291349977,0.01000100002,1.174878212
2.29040712,-1.155496001,0.1244610026,0.02691099979,1.162491184
2.29537543,-1.12876904,0.1174739972,0.04861899838,1.135906463
2.30034374,-1.113765001,0.1200340018,0.05117300153,1.12138277
2.30531204,-1.084149957,0.1201110035,0.05372999981,1.092105624
2.31028041,-1.051848054,0.1345780045,0.05149399862,1.061671889
2.31524872,-1.014459968,0.1203730032,0.04924999923,1.022763046
2.32021701,-0.998265028,0.1157509983,0.03263200074,1.005483072
2.32518532,-0.9720910192,0.1303430051,0.03754699975,0.9815090553
2.33015385,-0.9431170225,0.1234880015,0.03286899999,0.9517349294
2.33512215,-0.9137889743,0.1334930062,0.02818300016,0.9239182614
2.34009046,-0.8937320113,0.1315740049,0.03547199816,0.9040613306
2.34505876,-0.8734170198,0.1273510009,0.04277100042,0.8836882519
2.35002714,-0.8456680179,0.1207299978,0.05487199873,0.8560029585
2.35499545,-0.8129249811,0.1213290021,0.08135800064,0.825946049
2.35996376,-0.7944459915,0.1266549975,0.08393900096,0.8088458924
2.36493206,-0.7614979744,0.1367470026,0.0769789964,0.7774989862
2.36990059,-0.7307879925,0.1204850003,0.082020998,0.7451812997
2.37486867,-0.6999750137,0.121009998,0.07033800334,0.7138318249
2.37983718,-0.6760810018,0.116727002,0.0826189965,0.6910402394
2.38480549,-0.6448000073,0.1268929988,0.07337500155,0.6612509157
2.3897738,-0.6109129786,0.1203230023,0.08331400156,0.6281986272
2.39474212,-0.5886290073,0.120961003,0.09326799959,0.6081238297
2.39971051,-0.5589470267,0.1168819964,0.09127900004,0.5782862921
2.40467882,-0.5290009975,0.1103340015,0.1156589985,0.5526234262
2.40964714,-0.5108090043,0.1182229966,0.1209169999,0.5380738208
2.41461568,-0.4875060022,0.1285240054,0.1142320037,0.516942427
